codmpio,ano,subsidiado,cober_subsidiado,contributivo,especial,nacimientos,naci_bajopeso,defunciones,defun_menores,defun_ninez,tmi,prestadores,sedes,tacued,turbacued,truracued,taseo,turbaseo,truraseo,talcan,turbalcan,truralcan,uee_cm_sin,uee_resto_sin,ueetot_sin,uee_cm_zni,uee_resto_zni,ueetot_zni,uee_cm,uee_resto,tot_uee,uee_subn_sin,icee_cm,icee_resto,icee_tot,catastro,g_ures_ani,g_ures_con,g_u_tot,cob_gres_pot,cob_gres_efec
5031,2008,14915,0.9379323355552761,NA,NA,411,38,120,7,1,16.69,NA,NA,50.49,52.03,0,50.38,51.92,0,50.49,52.03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5031,2009,15232,1,5756,NA,404,26,111,5,2,16.49,NA,NA,50.95,98.75,0.03,50.85,98.57,0.03,50.95,98.75,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5031,2010,14543,0.9338598856996083,4959,NA,392,27,137,9,1,16.3,1,1,51.84,51.84,0,51.65,51.66,0,51.84,51.84,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5031,2011,15146,1,4996,227,401,29,102,3,2,15.136622900024632,1,1,51.29,51.29,0,51.1,51.11,0,51.29,51.29,0,NA,NA,5653,NA,NA,0,3570,2083,5653,0,100,100,100,NA,NA,NA,NA,NA,NA
5031,2012,16305,1,4554,233,355,29,107,5,1,15.136622900024632,1,1,54.83,54.83,0,53.67,53.67,0,54.83,54.83,0,4077,2222,6299,0,0,0,4077,2222,6299,0,100,70.1610336303711,86.95471954345703,NA,NA,NA,NA,NA,NA
5031,2013,17082,1,4412,233,337,25,104,2,5,14.01532624867141,1,1,55.46,100,1.23,54.86,98.91,1.23,57.64,90.68,17.42,4180,2215,6395,0,0,0,4180,2215,6395,0,100,69.80775451660156,86.97130584716797,NA,NA,NA,NA,NA,NA
5031,2014,14810,0.9688603951328012,4391,380,295,32,96,0,1,13.849891452730215,1,1,43.22,94.55,0,43.22,94.55,0,49.51,94.24,11.86,4256,2733,6989,0,0,0,4256,2733,6989,0,100,87.68046569824219,94.79180908203125,3041,3677,1475,1475,120.91416931152344,48.503780364990234
5031,2015,14763,0.9744554455445544,4248,409,297,25,130,1,2,14.15899549,1,1,45.11,94.81,0.89,44.64,94.81,0,50.93,94.81,11.88,4386,3010,7396,0,0,0,4386,3010,7396,0,100,96.56721206288098,98.5739037718246,3041,3954,2240,2240,130.0230255126953,73.65998077392578
5031,2016,14561,0.9849827671097982,5273,440,NA,NA,NA,NA,NA,NA,1,1,54.42,100,6.85,52.04,100,1.98,52.03,99.98,1.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5970,4058,2330,2330,67.97319793701172,39.028472900390625
5034,1998,9869,0.674715947935912,NA,NA,959,76,264,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5034,1999,9819,0.6737384848973892,NA,NA,968,77,225,14,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5034,2000,9971,0.6876233046302959,NA,NA,972,86,268,15,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5034,2001,10579,0.7342106198267265,NA,NA,928,88,234,17,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5034,2002,11380,0.7959003717372283,NA,NA,872,71,234,9,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5034,2003,11659,0.8226757346574046,NA,NA,845,69,256,14,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5034,2004,12451,0.887758163581937,NA,NA,795,57,209,13,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5034,2005,21926,0.6998627469756455,NA,NA,724,58,233,6,0,14.45,NA,NA,70.304044081472,96.84711481261155,44.16015625,NA,NA,NA,61.98957000885565,91.03708110251834,33.37890625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5034,2006,22744,0.7259727409109771,NA,NA,595,60,226,7,4,14.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5034,2007,22909,0.7817,NA,NA,683,62,249,17,3,14.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5034,2008,24260,0.7980000657873096,NA,NA,650,59,221,5,5,13.96,NA,NA,57.33,98.93,31.08,49.11,100,17.01,38.53,98.93,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5034,2009,26667,0.8466789433578867,8152,NA,594,47,214,5,1,13.8,NA,NA,54.69,99.39,27.17,48.16,99.41,16.63,37.82,99.25,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5034,2010,25757,0.8038010235925602,8010,NA,552,55,211,8,1,13.64,1,7,50,99.81,17.09,97.61,100,96.03,43.57,99.75,6.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5034,2011,29229,1,8764,546,556,49,192,8,2,13.50329847050825,1,7,57.36,100,29.05,56.97,98.52,29.38,48.15,100,13.74,NA,NA,11697,NA,NA,0,5723,5974,11697,0,97.39886474609375,99.94710540771484,98.68387603759766,NA,NA,NA,NA,NA,NA
5034,2012,29253,1,8072,551,528,42,206,6,2,12.923168210475652,1,7,56.32,100,28.88,57.83,98.75,32.13,47.04,99.98,13.8,6252,6241,12493,0,0,0,6252,6241,12493,0,100,97.72940826416016,98.85266876220703,5220,5220,992,992,100,19.00383186340332
5034,2013,29589,1,8209,546,544,53,222,3,1,12.923168210475652,1,7,55.46,100,28.6,55.64,94.67,32.09,46.04,99.98,13.51,6404,6388,12792,0,0,0,6404,6388,12792,0,100,97.88538360595703,98.9327163696289,5220,4750,1395,1398,90.99617004394531,26.724138259887695
5034,2014,25705,0.9750037930511304,8182,627,464,38,213,6,0,13.162061797394252,1,7,56.13,100,28.05,54.04,87.04,32.92,47.3,100,13.57,6390,6474,12864,0,0,0,6390,6474,12864,0,100,97.64705657958984,98.80184173583984,5220,4750,1448,1450,90.99617004394531,27.739463806152344
5034,2015,25652,0.9801314381782057,8410,658,470,39,222,4,1,13.84700392,1,7,56.29,100,28.14,53.71,86.23,32.77,47.55,100,13.77,6647,6659,13306,0,0,0,6647,6659,13306,0,100,100,100,5220,4750,1479,1481,90.99617004394531,28.33333396911621
5034,2016,25947,0.986988633085223,8750,730,NA,NA,NA,NA,NA,NA,1,7,50.84,83.44,27.75,53.86,84.72,29.89,41.44,81.5,13.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5220,4750,1637,1642,90.99617004394531,31.360153198242187
5036,1998,2762,1.112364075714861,NA,NA,140,13,37,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5036,1999,2762,1.1077626002982377,NA,NA,121,9,37,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5036,2000,2762,1.1038727468926102,NA,NA,129,18,53,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5036,2001,2816,1.122199383268549,NA,NA,102,14,37,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5036,2002,2856,1.1352019117181773,NA,NA,106,9,38,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5036,2003,2890,1.1461058970122724,NA,NA,95,12,25,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5036,2004,3152,1.2479293557960616,NA,NA,100,9,28,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5036,2005,4007,1.0375453133091663,NA,NA,79,8,45,1,2,14.02,NA,NA,91.42185663924795,99.4186046511628,83.2541567695962,NA,NA,NA,81.02232667450059,98.13953488372093,63.53919239904988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5036,2006,4024,1,NA,NA,89,8,33,3,0,13.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5036,2007,4026,1,NA,NA,91,6,35,0,0,13.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5036,2008,4026,1,NA,NA,85,8,24,0,0,13.55,NA,NA,48.07,99.6,0.25,48.07,99.6,0.25,48.07,99.6,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5036,2009,4058,1,1397,NA,73,7,32,0,0,13.39,NA,NA,48.85,99.6,0.13,48.85,99.6,0.13,48.85,99.6,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5036,2010,3575,0.9023220595658759,1399,NA,79,11,29,3,0,13.24,1,1,48.85,99.6,0.13,48.85,99.6,0.13,48.85,99.6,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5036,2011,3505,1,1605,56,63,8,42,2,0,13.218364992954074,1,1,74.73,80.11,71.14,74.89,80.25,71.32,73.15,80.11,68.51,NA,NA,1713,NA,NA,0,553,1160,1713,0,77.019500732421875,100,91.21405792236328,NA,NA,NA,NA,NA,NA
5036,2012,3403,1,1439,57,54,6,40,2,1,13.218364992954074,1,1,44.2,96.28,6.04,44.5,96.98,6.04,44.2,96.28,6.04,643,1218,1861,0,0,0,643,1218,1861,0,100,98.06763458251953,98.72679138183594,NA,NA,NA,NA,NA,NA
5036,2013,3709,1,1359,56,47,5,37,0,0,13.218364992954074,1,1,74.59,79.59,71.23,74.76,79.73,71.42,73.02,79.59,68.6,634,1256,1890,0,0,0,634,1256,1890,0,100,97.7431869506836,98.488800048828125,NA,NA,NA,NA,NA,NA
5036,2014,2594,0.9744552967693464,1443,66,61,8,39,2,0,13.218364992954074,1,1,74.57,79.59,71.2,74.73,79.73,71.38,72.99,79.59,68.57,630,1284,1914,0,0,0,630,1284,1914,0,100,98.31546783447266,98.86363983154297,NA,NA,NA,NA,NA,NA
5036,2015,2503,0.9815686274509804,1486,75,57,6,29,1,0,13.78535883,1,1,74.01,79.62,70.29,74.22,79.76,70.56,72.4,79.62,67.62,654,1320,1974,0,0,0,654,1320,1974,0,100,100,100,NA,NA,NA,NA,NA,NA
5036,2016,2364,0.9942554131683606,1656,103,NA,NA,NA,NA,NA,NA,1,1,78.93,96.33,66.46,78.93,96.33,66.46,77.35,96.33,63.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5970,999,602,605,16.73366928100586,10.083751678466797
5038,1998,6373,0.70955229065257,NA,NA,219,18,61,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5038,1999,6373,0.7035300361954226,NA,NA,250,20,56,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5038,2000,6373,0.6979278780846048,NA,NA,262,19,61,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5038,2001,6451,0.7012066275819969,NA,NA,261,26,84,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5038,2002,6566,0.7086567942551096,NA,NA,264,27,77,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5038,2003,6678,0.7157721979415601,NA,NA,244,20,86,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5038,2004,7422,0.7903668528959247,NA,NA,231,20,58,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5038,2005,10191,0.9064306679711821,NA,NA,208,13,52,2,1,31.34,NA,NA,68.31508300953728,95.0266429840142,61.68430335097001,NA,NA,NA,25.891910985517484,92.1847246891652,9.435626102292769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5038,2006,10267,0.9131904296006405,NA,NA,213,17,81,4,0,30.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5038,2007,10282,0.9793,NA,NA,193,20,53,5,0,30.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5038,2008,10910,1,NA,NA,179,15,61,5,1,29.69,NA,NA,99.68,99.68,0,99.68,99.68,0,99.68,99.68,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5038,2009,10754,0.9755079825834543,875,NA,160,13,63,2,3,29.14,NA,NA,99.83,99.83,0,99.83,99.83,0,99.83,99.83,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5038,2010,9802,0.9723241741890686,874,NA,160,19,37,5,1,28.6,1,1,60.29,94.14,53.31,16.14,94.14,0.05,20.43,94.14,5.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5038,2011,9791,1,983,81,173,17,62,1,2,26.79242007106121,1,1,60.29,94.14,53.31,16.14,94.14,0.05,20.43,94.14,5.22,NA,NA,3830,NA,NA,0,734,3096,3830,0,100,100,100,NA,NA,NA,NA,NA,NA
5038,2012,9916,1,891,83,142,10,52,1,2,26.05810720020426,1,1,60.46,88.75,54.77,14.88,88.75,0,19.19,88.75,5.18,905,3136,4041,0,0,0,905,3136,4041,0,100,97.93878936767578,98.39299011230469,NA,NA,NA,NA,NA,NA
5038,2013,9816,1,854,81,139,18,51,2,0,26.05810720020426,1,1,59.5,88.08,54.17,13.84,88.08,0,17.59,88.08,4.45,909,3170,4079,0,0,0,909,3170,4079,0,100,98.021026611328125,98.4552230834961,NA,NA,NA,NA,NA,NA
5038,2014,9024,0.9924117452985813,869,109,144,13,55,2,2,25.7305268927917,1,1,59.33,77.15,54.85,15.48,71.51,1.39,20.39,77.15,6.12,883,3119,4002,0,0,0,883,3119,4002,0,100,97.7742919921875,98.2568130493164,NA,NA,NA,NA,NA,NA
5038,2015,8959,0.992467043314501,847,118,119,14,50,2,0,28.447670532670504,1,1,59.33,77.15,54.85,15.48,71.51,1.39,20.39,77.15,6.12,965,3270,4235,0,0,0,965,3270,4235,0,100,100,100,NA,NA,NA,NA,NA,NA
5038,2016,8557,0.9966171103000089,1060,158,NA,NA,NA,NA,NA,NA,1,1,53.59,55.16,53.23,10.38,55.05,0,10.38,55.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5040,1998,5912,0.5887258208652318,NA,NA,199,10,100,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5040,1999,5912,0.5824846319430158,NA,NA,251,9,85,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5040,2000,5912,0.5766423749238597,NA,NA,288,17,97,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5040,2001,6022,0.581730025683255,NA,NA,264,16,74,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5040,2002,6145,0.5880796963307655,NA,NA,244,11,80,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5040,2003,6559,0.6219841379346315,NA,NA,243,14,69,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5040,2004,6863,0.645146067819206,NA,NA,295,11,85,12,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5040,2005,11658,0.8603690036900369,NA,NA,328,28,71,3,4,25.96,NA,NA,68.17367949865711,93.53484466834593,39.213806327900286,NA,NA,NA,52.14861235452104,88.66498740554157,10.450623202301054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5040,2006,11860,0.8752767527675277,NA,NA,306,16,84,7,0,25.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5040,2007,12321,0.9319,NA,NA,280,24,80,3,3,24.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5040,2008,12365,0.9215233268743479,NA,NA,283,15,60,3,0,24.23,NA,NA,37.23,100,3.29,37.23,100,3.29,37.23,100,3.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5040,2009,11912,0.9213396241008586,2099,NA,278,25,62,1,1,23.65,NA,NA,37.23,100,3.29,37.23,100,3.29,37.23,100,3.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5040,2010,10940,0.8451139436075705,1624,NA,306,24,65,5,1,23.07,1,1,37.23,100,3.29,37.23,100,3.29,37.23,100,3.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5040,2011,12358,1,1749,95,287,19,74,2,0,20.763,1,2,37.23,100,3.29,37.23,100,3.29,37.23,100,3.29,NA,NA,3015,NA,NA,0,1770,1245,3015,0,100,58.3958740234375,77.26806640625,NA,NA,NA,NA,NA,NA
5040,2012,13198,1,1523,94,269,20,85,3,2,19.702613965719483,1,2,37.23,100,3.29,37.23,100,3.29,37.23,100,3.29,1958,1240,3198,0,0,0,1958,1240,3198,0,100,46.32050704956055,68.99676513671875,NA,NA,NA,NA,NA,NA
5040,2013,13764,1,1350,92,237,18,58,3,0,19.585354466448244,1,2,37.23,100,3.29,37.23,100,3.29,37.23,100,3.29,2033,1255,3288,0,0,0,2033,1255,3288,0,100,46.775997161865234,69.72010040283203,NA,NA,NA,NA,NA,NA
5040,2014,12494,0.9695793884836257,1281,205,226,21,57,2,0,19.29234611565104,1,2,37.23,100,3.29,37.23,100,3.29,37.23,100,3.29,2241,1304,3545,0,0,0,2241,1304,3545,0,100,53.68464279174805,75.910064697265625,NA,NA,NA,NA,NA,NA
5040,2015,12590,0.973629263011368,1144,242,213,13,61,2,1,21.638295403314203,1,2,36.24,36.24,0,36.24,36.24,0,21.32,21.32,0,2380,1652,4032,0,0,0,2380,1652,4032,0,100,68.01152737752162,83.84279475982532,NA,NA,NA,NA,NA,NA
5040,2016,12693,0.9874501601411857,1567,237,NA,NA,NA,NA,NA,NA,1,2,36.02,77.5,0,36.02,77.5,0,21.2,45.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5042,1998,7333,0.5985028043851573,NA,NA,406,23,130,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5042,1999,7379,0.5994522960590825,NA,NA,450,41,145,11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5042,2000,7379,0.5971479327788978,NA,NA,454,21,147,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5042,2001,7565,0.6102586044446509,NA,NA,459,35,156,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5042,2002,7734,0.6222471957843597,NA,NA,364,30,129,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5042,2003,7886,0.6330304805059364,NA,NA,360,28,132,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5042,2004,9209,0.7380667060344988,NA,NA,391,27,107,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5042,2005,13674,0.7497532624191249,NA,NA,398,29,122,4,2,20.94,NA,NA,79.01785714285714,97.27495407225965,50.758293838862556,NA,NA,NA,62.33258928571429,95.77464788732394,10.568720379146919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5042,2006,13919,0.7631867529334356,NA,NA,405,31,108,2,1,20.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5042,2007,15096,0.8588,NA,NA,412,35,130,6,1,20.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5042,2008,16027,0.9279717445428753,NA,NA,384,39,120,3,0,20.24,NA,NA,39.66,90.34,8.05,36.98,86.65,6,35.71,90.01,1.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5042,2009,16582,0.9672188520765282,6756,NA,330,33,160,5,1,20.01,NA,NA,47.04,90.43,12.63,41.78,82.01,9.86,37.97,83.37,1.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5042,2010,15328,0.8259065682418234,6725,NA,331,31,151,1,2,19.77,1,1,82.15,95.77,42.05,77.67,92.51,33.96,72.28,92.56,12.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5042,2011,16076,1,7845,267,288,25,100,8,1,18.89341612761208,1,1,72.76,86.22,50.56,62.54,81.98,30.51,51.58,78.88,6.58,NA,NA,7901,NA,NA,0,4706,3195,7901,0,100,100,100,NA,NA,NA,NA,NA,NA
5042,2012,16012,1,7816,300,317,33,115,2,1,18.89341612761208,1,1,98.65,97.98,99.61,54.92,81.6,16.81,48.62,78.69,5.66,5213,3250,8463,0,0,0,5213,3250,8463,0,100,82.42455291748047,92.43119049072266,NA,NA,NA,NA,NA,NA
5042,2013,16378,1,7844,297,290,28,119,2,1,17.903884676582017,1,1,98.65,97.98,99.61,54.92,81.6,16.81,48.62,78.69,5.66,5634,3527,9161,0,0,0,5634,3527,9161,0,100,86.424896240234375,94.29747772216797,4931,2827,2428,2428,57.33116912841797,49.239505767822266
5042,2014,13510,0.981760046508248,8747,418,395,33,111,2,0,16.11524349523745,1,1,98.82,98.16,100,58.54,86.92,7.84,55.13,85.58,0.71,6020,4251,10271,0,0,0,6020,4251,10271,0,100,98.65397644042969,99.4384765625,4931,4790,2720,2726,97.14054107666016,55.161224365234375
5042,2015,13641,0.9800977151889639,9340,438,406,32,140,6,2,16.11524349523745,1,1,98.32,97.39,100,58.97,87.13,7.84,55.08,85.01,0.71,6446,4589,11035,0,0,0,6446,4589,11035,0,100,100,100,4931,4861,2846,2861,98.58040618896484,57.716487884521484
